Round No;Policy;Reward;Epsilon;Threshold Confidence;Threshold Correct Prediction;Max Length Cyclic;Max Length Acyclic;Single Relations;Measure
38;2;3;0.837486382642292;0.214726050028497;12;3;1;yes;0.664473684210526
39;1;3;0.604749159357455;0.0457267745155294;14;5;2;yes;0.723684210526316
40;1;3;0.456244928557776;0.0655770428609034;3;5;2;no;0.717105263157895
41;1;1;0.328710293521176;0.11275450722824;4;3;3;yes;0.743421052631579
42;2;1;0.945076417128692;0.285948616452218;3;7;3;yes;0.638157894736842
43;2;3;0.189098717814941;0.0057739173195524;10;7;3;yes;0.756578947368421
44;1;3;0.600505822184852;0.108227496831864;4;5;1;no;0.730263157894737
45;1;3;0.480646358811222;0.0558693341279259;1;3;2;no;0.664473684210526
46;1;1;0.348643639717906;0.179264652841717;1;3;3;yes;0.677631578947368
47;1;3;0.433399982990101;0.00882468939513418;14;3;2;yes;0.684210526315789
48;1;3;0.660365635075701;0.00537543141115551;10;3;1;no;0.796052631578947
49;2;5;0.190631017877101;0.118133774452641;2;7;3;no;0.671052631578947
50;2;3;0.309493846141084;0.0300094079631282;7;3;3;no;0.730263157894737
51;2;3;0.549915996697099;0.271012342586925;15;7;3;yes;0.671052631578947
52;1;1;0.917200718826905;0.299811824157977;15;5;3;yes;0.526315789473684
53;1;1;0.436146158228296;0.219987397852539;10;5;2;no;0.684210526315789
54;1;1;0.213898036038919;0.0131062106087396;10;5;1;yes;0.717105263157895
55;2;3;0.950503844237735;0.277901901354535;15;5;1;no;0.671052631578947
56;1;5;0.236071073955513;0.0599315266329188;9;5;1;yes;0.743421052631579
57;2;5;0.155944255654274;0.177271608825709;6;3;1;no;0.664473684210526
58;2;1;0.753035954811289;0.0391326168556245;14;5;3;no;0.703947368421053
59;2;5;0.580923031932414;0.245174483996872;4;3;2;no;0.717105263157895
60;2;5;0.283727279386181;0.00747413410375627;2;3;1;no;0.763157894736842
61;1;1;0.140612455166156;0.0884757374388371;3;3;1;no;0.671052631578947
62;2;3;0.26577461105167;0.0370462730161279;3;5;1;yes;0.743421052631579
63;1;1;0.758379474891904;0.216426000945504;7;5;2;no;0.671052631578947
64;2;5;0.630842407361025;0.0832511708906598;5;5;2;no;0.677631578947368
65;1;5;0.217708621602853;0.132218113913501;10;3;1;no;0.657894736842105
66;2;5;0.0271494927768565;0.0261088922994085;12;3;1;yes;0.664473684210526
67;2;3;0.562018729403239;0.243616769526725;7;3;2;yes;0.585526315789474
68;2;1;0.721043313423456;0.0188570115721089;12;5;3;no;0.723684210526316
69;1;5;0.891045571074066;0.15629397444089;9;5;2;no;0.710526315789474
70;2;1;0.26639221095512;0.260271967981815;4;5;1;yes;0.736842105263158
71;1;1;0.459870028101185;0.0102331935891109;8;5;1;no;0.697368421052632
72;2;1;0.018417154863468;0.0994397078523234;1;5;2;no;0.671052631578947
73;2;1;0.180614136499268;0.0773937556066795;4;7;2;yes;0.730263157894737
74;2;1;0.605575299246743;0.155977433633425;3;7;2;no;0.736842105263158
75;1;1;0.64578304415089;0.293319022194137;10;3;3;yes;0.493421052631579
76;2;1;0.380521144392309;0.116154968590288;12;7;3;no;0.730263157894737
77;2;5;0.652799544655966;0.0203331735675048;2;3;3;yes;0.684210526315789
78;1;1;0.423421314876725;0.0886587151120154;6;5;2;yes;0.723684210526316
79;2;1;0.506187190693232;0.218920277483045;10;3;3;yes;0.697368421052632
80;1;1;0.845524064258254;0.0171919820711442;10;3;3;no;0.677631578947368
81;1;3;0.529959667540705;0.00714969168701203;14;3;1;yes;0.684210526315789
82;2;5;0.368549604590596;0.264943813852734;4;5;2;no;0.671052631578947
83;1;3;0.739043049644618;0.244935787300637;13;5;3;no;0.671052631578947
84;2;1;0.569960987736812;0.0737739639701606;9;7;1;yes;0.677631578947368
85;1;3;0.324097938263117;0.159799987176583;1;3;3;no;0.677631578947368
86;2;5;0.872411537311026;0.245511434166808;12;3;3;no;0.671052631578947
87;2;5;0.906144462882656;0.0079141451961399;5;3;2;no;0.756578947368421
88;1;3;0.607682809225311;0.0816784301606034;13;7;2;yes;0.677631578947368
89;1;3;0.651277495090446;0.205557996141682;14;3;1;no;0.677631578947368
90;1;1;0.0443904427643987;0.108774018319244;2;3;1;no;0.703947368421053
91;2;3;0.614968668847517;0.293397361780699;5;7;1;no;0.592105263157895
92;2;1;0.580934860955632;0.219793321278242;4;5;2;no;0.657894736842105
93;2;1;0.75158742011393;0.271274938203593;7;7;1;no;0.703947368421053
94;1;1;0.7700199711975;0.207707980427925;6;7;2;yes;0.684210526315789
95;2;5;0.0975609117679402;0.235622343259783;11;5;3;no;0.684210526315789
96;1;5;0.0610999212847008;0.185374231041706;1;7;2;no;0.657894736842105
97;1;1;0.763886011360093;0.0218697202234259;5;7;3;yes;0.671052631578947
98;2;3;0.178000705890115;0.280911026926715;10;7;1;no;0.671052631578947
99;2;3;0.681479636115552;0.0192326652433015;8;3;2;no;0.657894736842105
100;2;3;0.649492367891686;0.0202657296269487;10;7;2;no;0.684210526315789
101;1;1;0.985209928623956;0.239101603369011;5;5;3;no;0.736842105263158
102;1;5;0.892671569541822;0.134679834350612;14;5;1;yes;0.723684210526316
103;1;5;0.531616410722699;0.245645747534441;4;3;2;no;0.671052631578947
104;1;3;0.327692277817586;0.134246028561295;15;5;2;no;0.671052631578947
105;2;3;0.181652052078304;0.249826188670055;6;5;2;yes;0.697368421052632
106;1;1;0.645818884293923;0.215667795889192;12;7;2;yes;0.671052631578947
107;2;5;0.0817446666447516;0.137583897384046;4;7;1;yes;0.677631578947368
108;1;5;0.632259479714372;0.120158664902836;9;7;2;yes;0.671052631578947
109;1;5;0.510675316639118;0.297080785289404;5;7;2;yes;0.559210526315789
110;1;3;0.885183065233185;0.143202748336805;9;3;3;yes;0.717105263157895
111;2;1;0.770940006360624;0.0882720026510439;4;7;3;no;0.703947368421053
112;2;3;0.600269054415352;0.0408081693744682;8;7;3;yes;0.664473684210526
113;1;3;0.764243650665262;0.00448651554828036;15;3;1;no;0.802631578947368
114;1;1;0.986748777451493;0.266498050081968;5;3;3;yes;0.684210526315789
115;2;5;0.0525540374242953;0.117250186172714;10;5;2;no;0.75
116;2;1;0.229961736809902;0.150177855595602;4;7;3;no;0.75
117;2;3;0.447814886974393;0.0123414062807101;7;5;2;no;0.717105263157895
118;2;3;0.553881470499628;0.0556273489552008;5;5;2;yes;0.671052631578947
119;1;1;0.152212328321858;0.171125593322004;13;5;1;yes;0.671052631578947
120;1;5;0.404903813504219;0.0905580297375131;10;3;2;no;0.671052631578947
121;1;3;0.672155140645586;0.0645316688472909;8;5;3;no;0.730263157894737
122;1;3;0.0685995991245399;0.224833686226736;5;7;3;no;0.657894736842105
123;2;1;0.716347145006398;0.20658508432544;1;7;2;yes;0.690789473684211
124;2;5;0.840402912090357;0.283191168840306;4;7;2;yes;0.506578947368421
125;1;3;0.953097888414371;0.297107335408867;11;5;1;yes;0.532894736842105
126;1;1;0.848748379982557;0.124267480144133;1;7;1;no;0.664473684210526
127;2;3;0.314063363185178;0.0135283232222903;9;7;1;no;0.736842105263158
128;1;3;0.627527659859919;0.203257336107743;9;5;2;no;0.657894736842105
129;2;1;0.78878509034509;0.123823182277107;15;7;2;no;0.730263157894737
130;1;3;0.859567411959795;0.219525226906333;14;3;2;no;0.703947368421053
131;2;3;0.732676057786216;0.278610187754461;7;5;1;no;0.644736842105263
132;2;3;0.372930522684103;0.199448525190882;11;7;2;no;0.677631578947368
133;1;3;0.314591703952883;0.129496740765083;9;7;3;no;0.677631578947368
134;2;3;0.429121439247375;0.00977123878577554;14;3;1;yes;0.776315789473684
135;2;5;0.14104699204148;0.254041053589619;3;3;2;no;0.657894736842105
136;1;5;0.761774963596411;0.185524028610535;3;3;1;yes;0.717105263157895
137;2;5;0.422849107362835;0.270231751758068;3;3;2;yes;0.730263157894737
138;2;3;0.324289396791031;0.112249163697429;14;5;3;no;0.763157894736842
139;2;5;0.484886128913777;0.282294717858933;14;7;1;yes;0.473684210526316
140;1;1;0.606419461486191;0.29442122444272;4;7;3;yes;0.638157894736842
141;2;1;0.477647137326429;0.138808220987767;13;3;2;yes;0.703947368421053
142;1;5;0.957484299568925;0.266067387608055;14;3;2;yes;0.723684210526316
143;1;3;0.924473426768424;0.136055421366718;6;7;2;no;0.763157894736842
144;2;1;0.0851126333972626;0.146226659438833;5;3;1;no;0.710526315789474
145;1;1;0.154408034116749;0.285308763649165;5;5;1;no;0.493421052631579
146;1;1;0.714002212290239;0.179023493065481;9;5;3;yes;0.677631578947368
147;1;3;0.727795544347921;0.262178325704078;6;7;1;yes;0.723684210526316
148;2;3;0.922804919464521;0.138411244085268;2;3;1;no;0.684210526315789
149;2;1;0.9895901480168;0.0865853460051258;13;3;3;yes;0.677631578947368
150;1;1;0.515876011026767;0.159827358309489;15;3;2;no;0.657894736842105
