Round No;Policy;Reward;Epsilon;Threshold Confidence;Threshold Correct Prediction;Max Length Cyclic;Max Length Acyclic;Single Relations;Measure
78;1;3;0.2852062056783127;0.05554706237760628;1;7;2;no;1.0
79;1;5;0.4376372474380913;0.1041371503867308;2;7;2;no;1.0
80;1;1;0.6684306518404863;0.26194698134250394;7;3;2;no;1.0
81;2;5;0.1707702588000265;0.2771533728428562;14;7;3;no;1.0
82;1;5;0.17960296959704547;0.16563338689517965;14;5;1;yes;1.0
83;1;1;0.32795532091385404;0.08606340036795561;10;3;2;yes;1.0
84;1;3;0.4915923711928579;0.04468080669600527;8;5;2;no;1.0
85;2;3;0.40717506113201707;0.01211086616074596;13;3;1;no;1.0
86;2;3;0.5990723777711033;0.2096886024890009;9;3;2;no;1.0
87;2;5;0.3999845808416974;0.1977432742672432;14;3;1;no;1.0
88;2;1;0.1005336941745123;0.27315036138171667;7;3;1;yes;1.0
89;2;3;0.5129775282875657;0.05874347205083158;6;3;1;no;1.0
90;2;3;0.4842034891028524;0.04181619782916516;8;7;1;yes;1.0
91;1;1;0.14315843146445717;0.19433136908655832;6;7;2;no;1.0
92;2;3;0.9178707602516967;0.08211266011314985;7;5;3;yes;1.0
93;1;5;0.6072211793212625;0.1454509628273442;5;5;1;yes;1.0
94;2;5;0.04261806010395375;0.008685578817039854;1;3;3;yes;1.0
95;2;1;0.12473394184868036;0.25096760175402066;7;3;3;yes;1.0
96;1;1;0.2704593812084869;0.04588054214693727;1;5;2;no;1.0
97;2;1;0.5552301639723778;0.2520205374164855;11;5;1;yes;1.0
98;2;1;0.08588444681497909;0.012356255135699604;10;7;2;yes;1.0
99;1;1;0.3892058791207236;0.1943457765414764;4;3;1;no;1.0
100;2;1;0.8513090566877571;0.07868561509734127;13;7;3;yes;1.0
101;1;3;0.493023364818831;0.17868414156787402;7;5;1;no;1.0
102;2;5;0.6164318084735405;0.14804955920930685;13;5;1;no;1.0
103;2;1;0.10772077523046464;0.009239684891015504;15;3;2;yes;1.0
104;2;1;0.43149705306208386;0.10994872668950892;9;5;2;no;1.0
105;1;5;0.6017284286506438;0.0901433025941392;6;3;3;no;1.0
106;2;3;0.6644640913902923;0.216957843929045;1;5;2;no;1.0
107;2;5;0.4774909676379806;0.12003668400804168;7;3;3;no;1.0
108;1;3;0.8220825456345862;0.2345679242196789;11;5;3;no;1.0
109;1;1;0.13199595058029612;0.23462147416846452;2;5;2;no;1.0
110;2;1;0.3748741208583515;0.2140212127879976;15;7;1;yes;1.0
111;2;1;0.871208703330163;0.2473187765718925;14;3;2;yes;1.0
112;2;1;0.08602054104763779;0.038233910662738624;6;5;2;yes;1.0
113;2;5;0.6784133638551475;0.13793385541848363;12;7;1;yes;1.0
114;2;3;0.34415766698568684;0.2907217019613837;14;3;3;no;1.0
115;1;3;0.23646018695797688;0.13938119603420818;14;3;2;yes;1.0
116;2;5;7,60E+10;0.09767299742713216;9;5;3;no;1.0
117;1;5;0.7039191165172128;0.2724747468993217;10;5;2;yes;1.0
118;2;1;0.2073274993516364;0.19289501267653644;8;7;3;no;1.0
119;2;5;0.74513961779785;0.07875851091564845;2;5;2;yes;1.0
120;1;3;0.7667380954926458;0.2559975716379157;3;3;2;yes;1.0
121;1;1;0.31421671767777604;0.20132235851199343;11;5;3;no;1.0
122;1;5;0.47482740068523177;0.2734897089388367;13;7;2;no;1.0
123;2;5;0.6928632751418348;0.26378816316716813;14;3;2;yes;1.0
124;1;1;0.9761338323669877;0.0729840466565657;14;7;2;no;1.0
125;2;1;0.28218871301148973;0.09723115877114527;6;5;2;no;1.0
126;2;3;0.6194463630827471;0.18040392978579398;10;7;1;yes;1.0
127;2;1;0.648383592511901;0.2651716059932289;3;3;2;no;1.0
128;2;1;0.8179425072773628;0.2503183405395329;15;7;2;yes;1.0
129;2;5;0.3223108874931816;0.23669171177974924;6;7;1;no;1.0
130;2;3;0.41323248992731476;0.019239593718279564;8;7;3;no;1.0
131;2;1;0.8530031759948724;0.057482844448174746;12;5;1;yes;1.0
132;2;5;0.5433096342640503;0.2319688019719539;6;5;3;yes;1.0
133;2;5;0.6150662632436954;0.2689979974405493;13;5;3;no;1.0
134;2;3;0.5144071697547323;0.09110410871950761;1;3;3;no;1.0
135;2;5;0.8699889604131051;0.22570454867334713;14;7;3;no;1.0
136;2;5;0.17676099095381836;0.07941669990170358;14;7;2;yes;1.0
137;2;3;0.5813591309033442;0.060262264076453013;14;3;1;no;1.0
138;1;3;0.30427907503062634;0.10542959233196571;8;5;2;yes;1.0
139;2;1;0.4839860860983938;0.1468316101391585;11;7;2;no;1.0
140;2;5;0.4781167011561194;0.021964174059203187;2;3;1;no;1.0
141;1;3;0.9069291145329766;0.012447332996280092;1;3;1;no;1.0
142;1;3;0.9741582987633556;0.2677295570903;3;7;1;yes;1.0
143;1;5;0.8504322264260038;0.14634226605770534;3;7;1;no;1.0
144;2;5;0.15440527648109093;0.08203967765437953;13;7;1;yes;1.0
145;1;5;0.8167652998449773;0.25743647123105107;8;3;2;yes;1.0
146;2;1;0.8622703160282725;0.042433155184341986;14;5;2;no;1.0
147;1;1;0.8949713975333511;0.12978663103874574;12;3;3;yes;1.0
148;1;1;0.32177770638633196;0.0754909614229681;13;3;2;yes;1.0
149;2;1;0.5995202469502694;0.22609069833483572;13;5;1;yes;1.0
150;2;3;0.040670128031207065;0.29060684377609636;10;5;1;yes;1.0
